3, 1, 8, 3, 'anlp'
3, 1, 8, 3, 'ids'
3, 1, 8, 3, 'sdp'
3, 1, 8, 3, 'mlpr'
3, 1, 8, 3, 'rl'
3, 1, 8, 3, 'ppls'
4, 2, 9, 11, 'adbs'
4, 2, 9, 11, 'anlp'
4, 2, 9, 11, 'ids'
4, 2, 9, 11, 'sdp'
4, 2, 9, 11, 'mlpr'
4, 2, 9, 11, 'rl'
4, 2, 9, 11, 'ppls'
5, 4, 2, 10, 'adbs'
5, 4, 2, 10, 'anlp'
5, 4, 2, 10, 'ids'
5, 4, 2, 10, 'sdp'
5, 4, 2, 10, 'mlpr'
5, 4, 2, 10, 'rl'
5, 4, 2, 10, 'ppls'
2, 9, 11, 11, 'adbs'
2, 9, 11, 11, 'anlp'
2, 9, 11, 11, 'ids'
2, 9, 11, 11, 'sdp'
2, 9, 11, 11, 'mlpr'
2, 9, 11, 11, 'rl'
2, 9, 11, 11, 'ppls'
11, 9, 11, 2, 'adbs'
11, 9, 11, 2, 'anlp'
11, 9, 11, 2, 'ids'
11, 9, 11, 2, 'sdp'
11, 9, 11, 2, 'mlpr'
11, 9, 11, 2, 'rl'
11, 9, 11, 2, 'ppls'
8, 5, 1, 5, 'adbs'
8, 5, 1, 5, 'anlp'
8, 5, 1, 5, 'ids'
8, 5, 1, 5, 'sdp'
8, 5, 1, 5, 'mlpr'
8, 5, 1, 5, 'rl'
8, 5, 1, 5, 'ppls'
1, 1, 8, 3, 'adbs'
1, 1, 8, 3, 'anlp'
1, 1, 8, 3, 'ids'
1, 1, 8, 3, 'sdp'
1, 1, 8, 3, 'mlpr'
1, 1, 8, 3, 'rl'
1, 1, 8, 3, 'ppls'
10, 9, 6, 10, 'adbs'
10, 9, 6, 10, 'anlp'
10, 9, 6, 10, 'ids'
10, 9, 6, 10, 'sdp'
10, 9, 6, 10, 'mlpr'
10, 9, 6, 10, 'rl'
10, 9, 6, 10, 'ppls'
8, 6, 1, 11, 'adbs'
8, 6, 1, 11, 'anlp'
8, 6, 1, 11, 'ids'
8, 6, 1, 11, 'sdp'
8, 6, 1, 11, 'mlpr'
8, 6, 1, 11, 'rl'
8, 6, 1, 11, 'ppls'
4, 1, 3, 8, 'adbs'
4, 1, 3, 8, 'anlp'
4, 1, 3, 8, 'ids'
4, 1, 3, 8, 'sdp'
4, 1, 3, 8, 'mlpr'
4, 1, 3, 8, 'rl'
4, 1, 3, 8, 'ppls'
9, 2, 5, 4, 'adbs'
9, 2, 5, 4, 'anlp'
9, 2, 5, 4, 'ids'
9, 2, 5, 4, 'sdp'
9, 2, 5, 4, 'mlpr'
9, 2, 5, 4, 'rl'
9, 2, 5, 4, 'ppls'
2, 2, 1, 7, 'adbs'
2, 2, 1, 7, 'anlp'
2, 2, 1, 7, 'ids'
2, 2, 1, 7, 'sdp'
2, 2, 1, 7, 'mlpr'
2, 2, 1, 7, 'rl'
2, 2, 1, 7, 'ppls'
9, 4, 9, 5, 'adbs'
9, 4, 9, 5, 'anlp'
9, 4, 9, 5, 'ids'
9, 4, 9, 5, 'sdp'
9, 4, 9, 5, 'mlpr'
9, 4, 9, 5, 'rl'
9, 4, 9, 5, 'ppls'
1, 6, 1, 6, 'adbs'
1, 6, 1, 6, 'anlp'
1, 6, 1, 6, 'ids'
1, 6, 1, 6, 'sdp'
1, 6, 1, 6, 'mlpr'
1, 6, 1, 6, 'rl'
1, 6, 1, 6, 'ppls'
1, 6, 5, 1, 'adbs'
1, 6, 5, 1, 'anlp'
1, 6, 5, 1, 'ids'
1, 6, 5, 1, 'sdp'
1, 6, 5, 1, 'mlpr'
1, 6, 5, 1, 'rl'
1, 6, 5, 1, 'ppls'
6, 4, 1, 1, 'adbs'
6, 4, 1, 1, 'anlp'
6, 4, 1, 1, 'ids'
6, 4, 1, 1, 'sdp'
6, 4, 1, 1, 'mlpr'
6, 4, 1, 1, 'rl'
6, 4, 1, 1, 'ppls'
2, 2, 1, 3, 'adbs'
2, 2, 1, 3, 'anlp'
2, 2, 1, 3, 'ids'
2, 2, 1, 3, 'sdp'
2, 2, 1, 3, 'mlpr'
2, 2, 1, 3, 'rl'
2, 2, 1, 3, 'ppls'
3, 2, 10, 7, 'adbs'
3, 2, 10, 7, 'anlp'
3, 2, 10, 7, 'ids'
3, 2, 10, 7, 'sdp'
3, 2, 10, 7, 'mlpr'
3, 2, 10, 7, 'rl'
3, 2, 10, 7, 'ppls'
9, 8, 5, 2, 'adbs'
9, 8, 5, 2, 'anlp'
9, 8, 5, 2, 'ids'
9, 8, 5, 2, 'sdp'
9, 8, 5, 2, 'mlpr'
9, 8, 5, 2, 'rl'
9, 8, 5, 2, 'ppls'
10, 8, 10, 10, 'adbs'
10, 8, 10, 10, 'anlp'
10, 8, 10, 10, 'ids'
10, 8, 10, 10, 'sdp'
10, 8, 10, 10, 'mlpr'
10, 8, 10, 10, 'rl'
10, 8, 10, 10, 'ppls'
5, 8, 7, 2, 'adbs'
5, 8, 7, 2, 'anlp'
5, 8, 7, 2, 'ids'
5, 8, 7, 2, 'sdp'
5, 8, 7, 2, 'mlpr'
5, 8, 7, 2, 'rl'
5, 8, 7, 2, 'ppls'
1, 2, 9, 5, 'adbs'
1, 2, 9, 5, 'anlp'
1, 2, 9, 5, 'ids'
1, 2, 9, 5, 'sdp'
1, 2, 9, 5, 'mlpr'
1, 2, 9, 5, 'rl'
1, 2, 9, 5, 'ppls'
8, 7, 2, 5, 'adbs'
8, 7, 2, 5, 'anlp'
8, 7, 2, 5, 'ids'
8, 7, 2, 5, 'sdp'
8, 7, 2, 5, 'mlpr'
8, 7, 2, 5, 'rl'
8, 7, 2, 5, 'ppls'
5, 4, 8, 4, 'adbs'
5, 4, 8, 4, 'anlp'
5, 4, 8, 4, 'ids'
5, 4, 8, 4, 'sdp'
5, 4, 8, 4, 'mlpr'
5, 4, 8, 4, 'rl'
5, 4, 8, 4, 'ppls'
7, 1, 3, 2, 'adbs'
7, 1, 3, 2, 'anlp'
7, 1, 3, 2, 'ids'
7, 1, 3, 2, 'sdp'
7, 1, 3, 2, 'mlpr'
7, 1, 3, 2, 'rl'
7, 1, 3, 2, 'ppls'
10, 7, 10, 1, 'adbs'
10, 7, 10, 1, 'anlp'
10, 7, 10, 1, 'ids'
10, 7, 10, 1, 'sdp'
10, 7, 10, 1, 'mlpr'
10, 7, 10, 1, 'rl'
10, 7, 10, 1, 'ppls'
10, 5, 9, 2, 'adbs'
10, 5, 9, 2, 'anlp'
10, 5, 9, 2, 'ids'
10, 5, 9, 2, 'sdp'
10, 5, 9, 2, 'mlpr'
10, 5, 9, 2, 'rl'
10, 5, 9, 2, 'ppls'
2, 3, 6, 5, 'adbs'
2, 3, 6, 5, 'anlp'
2, 3, 6, 5, 'ids'
2, 3, 6, 5, 'sdp'
2, 3, 6, 5, 'mlpr'
2, 3, 6, 5, 'rl'
2, 3, 6, 5, 'ppls'
8, 10, 6, 2, 'adbs'
8, 10, 6, 2, 'anlp'
8, 10, 6, 2, 'ids'
8, 10, 6, 2, 'sdp'
8, 10, 6, 2, 'mlpr'
8, 10, 6, 2, 'rl'
8, 10, 6, 2, 'ppls'
1, 5, 6, 6, 'adbs'
1, 5, 6, 6, 'anlp'
1, 5, 6, 6, 'ids'
1, 5, 6, 6, 'sdp'
1, 5, 6, 6, 'mlpr'
1, 5, 6, 6, 'rl'
1, 5, 6, 6, 'ppls'
8, 10, 8, 7, 'adbs'
8, 10, 8, 7, 'anlp'
8, 10, 8, 7, 'ids'
8, 10, 8, 7, 'sdp'
8, 10, 8, 7, 'mlpr'
8, 10, 8, 7, 'rl'
8, 10, 8, 7, 'ppls'
2, 11, 2, 2, 'adbs'
2, 11, 2, 2, 'anlp'
2, 11, 2, 2, 'ids'
2, 11, 2, 2, 'sdp'
2, 11, 2, 2, 'mlpr'
2, 11, 2, 2, 'rl'
2, 11, 2, 2, 'ppls'
9, 3, 3, 10, 'adbs'
9, 3, 3, 10, 'anlp'
9, 3, 3, 10, 'ids'
9, 3, 3, 10, 'sdp'
9, 3, 3, 10, 'mlpr'
9, 3, 3, 10, 'rl'
9, 3, 3, 10, 'ppls'
3, 2, 7, 1, 'adbs'
3, 2, 7, 1, 'anlp'
3, 2, 7, 1, 'ids'
3, 2, 7, 1, 'sdp'
3, 2, 7, 1, 'mlpr'
3, 2, 7, 1, 'rl'
3, 2, 7, 1, 'ppls'
11, 1, 6, 5, 'adbs'
11, 1, 6, 5, 'anlp'
11, 1, 6, 5, 'ids'
11, 1, 6, 5, 'sdp'
11, 1, 6, 5, 'mlpr'
11, 1, 6, 5, 'rl'
11, 1, 6, 5, 'ppls'
9, 11, 4, 8, 'adbs'
9, 11, 4, 8, 'anlp'
9, 11, 4, 8, 'ids'
9, 11, 4, 8, 'sdp'
9, 11, 4, 8, 'mlpr'
9, 11, 4, 8, 'rl'
9, 11, 4, 8, 'ppls'
6, 6, 5, 5, 'adbs'
6, 6, 5, 5, 'anlp'
6, 6, 5, 5, 'sdp'
6, 6, 5, 5, 'mlpr'
6, 6, 5, 5, 'rl'
6, 6, 5, 5, 'ppls'
11, 7, 11, 9, 'adbs'
11, 7, 11, 9, 'anlp'
11, 7, 11, 9, 'ids'
11, 7, 11, 9, 'sdp'
11, 7, 11, 9, 'mlpr'
11, 7, 11, 9, 'rl'
11, 7, 11, 9, 'ppls'
1, 6, 10, 2, 'adbs'
1, 6, 10, 2, 'anlp'
1, 6, 10, 2, 'ids'
1, 6, 10, 2, 'sdp'
1, 6, 10, 2, 'mlpr'
1, 6, 10, 2, 'rl'
1, 6, 10, 2, 'ppls'
11, 2, 8, 1, 'adbs'
11, 2, 8, 1, 'anlp'
11, 2, 8, 1, 'ids'
11, 2, 8, 1, 'sdp'
11, 2, 8, 1, 'mlpr'
11, 2, 8, 1, 'rl'
11, 2, 8, 1, 'ppls'
3, 10, 5, 8, 'adbs'
3, 10, 5, 8, 'anlp'
3, 10, 5, 8, 'ids'
3, 10, 5, 8, 'sdp'
3, 10, 5, 8, 'mlpr'
3, 10, 5, 8, 'rl'
3, 10, 5, 8, 'ppls'
10, 1, 10, 11, 'adbs'
10, 1, 10, 11, 'anlp'
10, 1, 10, 11, 'ids'
10, 1, 10, 11, 'sdp'
10, 1, 10, 11, 'mlpr'
10, 1, 10, 11, 'rl'
10, 1, 10, 11, 'ppls'
10, 3, 6, 6, 'adbs'
10, 3, 6, 6, 'anlp'
10, 3, 6, 6, 'ids'
10, 3, 6, 6, 'sdp'
10, 3, 6, 6, 'mlpr'
10, 3, 6, 6, 'rl'
10, 3, 6, 6, 'ppls'
6, 4, 2, 1, 'adbs'
6, 4, 2, 1, 'anlp'
6, 4, 2, 1, 'ids'
6, 4, 2, 1, 'sdp'
6, 4, 2, 1, 'mlpr'
6, 4, 2, 1, 'rl'
6, 4, 2, 1, 'ppls'
1, 5, 11, 10, 'adbs'
1, 5, 11, 10, 'anlp'
1, 5, 11, 10, 'ids'
1, 5, 11, 10, 'sdp'
1, 5, 11, 10, 'mlpr'
1, 5, 11, 10, 'rl'
1, 5, 11, 10, 'ppls'
7, 2, 10, 7, 'adbs'
7, 2, 10, 7, 'anlp'
7, 2, 10, 7, 'ids'
7, 2, 10, 7, 'sdp'
7, 2, 10, 7, 'mlpr'
7, 2, 10, 7, 'rl'
7, 2, 10, 7, 'ppls'
10, 9, 2, 4, 'adbs'
10, 9, 2, 4, 'anlp'
10, 9, 2, 4, 'ids'
10, 9, 2, 4, 'sdp'
10, 9, 2, 4, 'mlpr'
10, 9, 2, 4, 'rl'
10, 9, 2, 4, 'ppls'
7, 10, 8, 10, 'adbs'
7, 10, 8, 10, 'anlp'
7, 10, 8, 10, 'ids'
7, 10, 8, 10, 'sdp'
7, 10, 8, 10, 'mlpr'
7, 10, 8, 10, 'rl'
7, 10, 8, 10, 'ppls'
1, 5, 8, 10, 'adbs'
1, 5, 8, 10, 'anlp'
1, 5, 8, 10, 'ids'
1, 5, 8, 10, 'sdp'
1, 5, 8, 10, 'mlpr'
1, 5, 8, 10, 'rl'
1, 5, 8, 10, 'ppls'
7, 3, 4, 10, 'adbs'
7, 3, 4, 10, 'anlp'
7, 3, 4, 10, 'ids'
7, 3, 4, 10, 'sdp'
7, 3, 4, 10, 'mlpr'
7, 3, 4, 10, 'rl'
7, 3, 4, 10, 'ppls'
9, 11, 9, 3, 'adbs'
9, 11, 9, 3, 'anlp'
9, 11, 9, 3, 'ids'
9, 11, 9, 3, 'sdp'
9, 11, 9, 3, 'mlpr'
9, 11, 9, 3, 'rl'
9, 11, 9, 3, 'ppls'
7, 5, 10, 2, 'adbs'
7, 5, 10, 2, 'anlp'
7, 5, 10, 2, 'ids'
7, 5, 10, 2, 'sdp'
7, 5, 10, 2, 'mlpr'
7, 5, 10, 2, 'rl'
7, 5, 10, 2, 'ppls'
11, 11, 4, 10, 'adbs'
11, 11, 4, 10, 'anlp'
11, 11, 4, 10, 'ids'
11, 11, 4, 10, 'sdp'
11, 11, 4, 10, 'mlpr'
11, 11, 4, 10, 'rl'
11, 11, 4, 10, 'ppls'
4, 9, 4, 9, 'adbs'
4, 9, 4, 9, 'anlp'
4, 9, 4, 9, 'ids'
4, 9, 4, 9, 'sdp'
4, 9, 4, 9, 'mlpr'
4, 9, 4, 9, 'rl'
4, 9, 4, 9, 'ppls'
2, 8, 5, 8, 'adbs'
2, 8, 5, 8, 'anlp'
2, 8, 5, 8, 'ids'
2, 8, 5, 8, 'sdp'
2, 8, 5, 8, 'mlpr'
2, 8, 5, 8, 'rl'
2, 8, 5, 8, 'ppls'
1, 11, 7, 4, 'adbs'
1, 11, 7, 4, 'anlp'
1, 11, 7, 4, 'ids'
1, 11, 7, 4, 'sdp'
1, 11, 7, 4, 'mlpr'
1, 11, 7, 4, 'rl'
1, 11, 7, 4, 'ppls'
10, 3, 11, 11, 'adbs'
10, 3, 11, 11, 'anlp'
10, 3, 11, 11, 'ids'
10, 3, 11, 11, 'sdp'
10, 3, 11, 11, 'mlpr'
10, 3, 11, 11, 'rl'
10, 3, 11, 11, 'ppls'
2, 1, 1, 10, 'adbs'
2, 1, 1, 10, 'anlp'
2, 1, 1, 10, 'ids'
2, 1, 1, 10, 'sdp'
2, 1, 1, 10, 'mlpr'
2, 1, 1, 10, 'rl'
2, 1, 1, 10, 'ppls'
11, 10, 7, 11, 'adbs'
11, 10, 7, 11, 'anlp'
11, 10, 7, 11, 'ids'
11, 10, 7, 11, 'sdp'
11, 10, 7, 11, 'mlpr'
11, 10, 7, 11, 'rl'
11, 10, 7, 11, 'ppls'
7, 11, 11, 6, 'adbs'
7, 11, 11, 6, 'anlp'
7, 11, 11, 6, 'ids'
7, 11, 11, 6, 'sdp'
7, 11, 11, 6, 'mlpr'
7, 11, 11, 6, 'rl'
7, 11, 11, 6, 'ppls'
4, 6, 8, 3, 'adbs'
4, 6, 8, 3, 'anlp'
4, 6, 8, 3, 'ids'
4, 6, 8, 3, 'sdp'
4, 6, 8, 3, 'mlpr'
4, 6, 8, 3, 'rl'
4, 6, 8, 3, 'ppls'
7, 1, 10, 8, 'adbs'
7, 1, 10, 8, 'anlp'
7, 1, 10, 8, 'ids'
7, 1, 10, 8, 'sdp'
7, 1, 10, 8, 'mlpr'
7, 1, 10, 8, 'rl'
7, 1, 10, 8, 'ppls'
8, 10, 11, 2, 'adbs'
8, 10, 11, 2, 'anlp'
8, 10, 11, 2, 'ids'
8, 10, 11, 2, 'sdp'
8, 10, 11, 2, 'mlpr'
8, 10, 11, 2, 'rl'
8, 10, 11, 2, 'ppls'
10, 9, 1, 1, 'adbs'
10, 9, 1, 1, 'anlp'
10, 9, 1, 1, 'ids'
10, 9, 1, 1, 'sdp'
10, 9, 1, 1, 'mlpr'
10, 9, 1, 1, 'rl'
10, 9, 1, 1, 'ppls'
7, 8, 4, 6, 'adbs'
7, 8, 4, 6, 'anlp'
7, 8, 4, 6, 'sdp'
7, 8, 4, 6, 'mlpr'
7, 8, 4, 6, 'rl'
7, 8, 4, 6, 'ppls'
7, 9, 2, 2, 'adbs'
7, 9, 2, 2, 'anlp'
7, 9, 2, 2, 'ids'
7, 9, 2, 2, 'sdp'
7, 9, 2, 2, 'mlpr'
7, 9, 2, 2, 'rl'
7, 9, 2, 2, 'ppls'
2, 6, 3, 7, 'adbs'
2, 6, 3, 7, 'anlp'
2, 6, 3, 7, 'ids'
2, 6, 3, 7, 'sdp'
2, 6, 3, 7, 'mlpr'
2, 6, 3, 7, 'rl'
2, 6, 3, 7, 'ppls'
7, 11, 5, 5, 'adbs'
7, 11, 5, 5, 'anlp'
7, 11, 5, 5, 'ids'
7, 11, 5, 5, 'sdp'
7, 11, 5, 5, 'mlpr'
7, 11, 5, 5, 'rl'
7, 11, 5, 5, 'ppls'
4, 5, 2, 5, 'adbs'
4, 5, 2, 5, 'anlp'
4, 5, 2, 5, 'ids'
4, 5, 2, 5, 'sdp'
4, 5, 2, 5, 'mlpr'
4, 5, 2, 5, 'rl'
4, 5, 2, 5, 'ppls'
9, 5, 11, 8, 'adbs'
9, 5, 11, 8, 'anlp'
9, 5, 11, 8, 'ids'
9, 5, 11, 8, 'sdp'
9, 5, 11, 8, 'mlpr'
9, 5, 11, 8, 'rl'
9, 5, 11, 8, 'ppls'
8, 2, 11, 6, 'adbs'
8, 2, 11, 6, 'anlp'
8, 2, 11, 6, 'ids'
8, 2, 11, 6, 'sdp'
8, 2, 11, 6, 'mlpr'
8, 2, 11, 6, 'rl'
8, 2, 11, 6, 'ppls'
11, 2, 7, 11, 'adbs'
11, 2, 7, 11, 'anlp'
11, 2, 7, 11, 'ids'
11, 2, 7, 11, 'sdp'
11, 2, 7, 11, 'mlpr'
11, 2, 7, 11, 'rl'
11, 2, 7, 11, 'ppls'
7, 2, 4, 11, 'adbs'
7, 2, 4, 11, 'anlp'
7, 2, 4, 11, 'ids'
7, 2, 4, 11, 'sdp'
7, 2, 4, 11, 'mlpr'
7, 2, 4, 11, 'rl'
7, 2, 4, 11, 'ppls'
8, 4, 1, 5, 'adbs'
8, 4, 1, 5, 'anlp'
8, 4, 1, 5, 'ids'
8, 4, 1, 5, 'sdp'
8, 4, 1, 5, 'mlpr'
8, 4, 1, 5, 'rl'
8, 4, 1, 5, 'ppls'
9, 1, 2, 7, 'adbs'
9, 1, 2, 7, 'anlp'
9, 1, 2, 7, 'ids'
9, 1, 2, 7, 'sdp'
9, 1, 2, 7, 'mlpr'
9, 1, 2, 7, 'rl'
9, 1, 2, 7, 'ppls'
10, 6, 10, 7, 'adbs'
10, 6, 10, 7, 'anlp'
10, 6, 10, 7, 'ids'
10, 6, 10, 7, 'sdp'
10, 6, 10, 7, 'mlpr'
10, 6, 10, 7, 'rl'
10, 6, 10, 7, 'ppls'
6, 10, 4, 8, 'adbs'
6, 10, 4, 8, 'anlp'
6, 10, 4, 8, 'ids'
6, 10, 4, 8, 'sdp'
6, 10, 4, 8, 'mlpr'
6, 10, 4, 8, 'rl'
6, 10, 4, 8, 'ppls'
8, 2, 10, 1, 'adbs'
8, 2, 10, 1, 'anlp'
8, 2, 10, 1, 'ids'
8, 2, 10, 1, 'sdp'
8, 2, 10, 1, 'mlpr'
8, 2, 10, 1, 'rl'
8, 2, 10, 1, 'ppls'
9, 7, 6, 6, 'adbs'
9, 7, 6, 6, 'anlp'
9, 7, 6, 6, 'ids'
9, 7, 6, 6, 'sdp'
9, 7, 6, 6, 'mlpr'
9, 7, 6, 6, 'rl'
9, 7, 6, 6, 'ppls'
9, 8, 1, 2, 'adbs'
9, 8, 1, 2, 'anlp'
9, 8, 1, 2, 'ids'
9, 8, 1, 2, 'sdp'
9, 8, 1, 2, 'mlpr'
9, 8, 1, 2, 'rl'
9, 8, 1, 2, 'ppls'
5, 2, 11, 4, 'adbs'
5, 2, 11, 4, 'anlp'
5, 2, 11, 4, 'ids'
5, 2, 11, 4, 'sdp'
5, 2, 11, 4, 'mlpr'
5, 2, 11, 4, 'rl'
5, 2, 11, 4, 'ppls'
10, 10, 9, 2, 'adbs'
10, 10, 9, 2, 'anlp'
10, 10, 9, 2, 'ids'
10, 10, 9, 2, 'sdp'
10, 10, 9, 2, 'mlpr'
10, 10, 9, 2, 'rl'
10, 10, 9, 2, 'ppls'
1, 6, 5, 9, 'adbs'
1, 6, 5, 9, 'anlp'
1, 6, 5, 9, 'ids'
1, 6, 5, 9, 'sdp'
1, 6, 5, 9, 'mlpr'
1, 6, 5, 9, 'rl'
1, 6, 5, 9, 'ppls'
10, 6, 1, 1, 'adbs'
10, 6, 1, 1, 'anlp'
10, 6, 1, 1, 'ids'
10, 6, 1, 1, 'sdp'
10, 6, 1, 1, 'mlpr'
10, 6, 1, 1, 'rl'
10, 6, 1, 1, 'ppls'
8, 7, 10, 3, 'adbs'
