10,'hmv','fe','o'
3,'uly','uc','bg'
1,'ig','lyc','ky'
6,'eu','heq','euw'
10,'la','aed','dco'
4,'q','f','lsy'
4,'e','t','kk'
4,'m','qls','zu'
1,'lt','j','xxn'
3,'iqq','s','t'
5,'suj','zgh','ybt'
9,'cgf','sza','s'
8,'bbc','w','jr'
5,'l','g','z'
8,'v','d','jt'
1,'z','vr','h'
1,'v','j','rn'
9,'w','xa','c'
7,'r','t','qd'
4,'it','dk','bqz'
4,'ma','of','fu'
7,'vpk','yeu','g'
4,'gv','q','hw'
6,'ai','k','hlt'
5,'t','fr','hl'
2,'l','cz','ad'
6,'ap','qs','e'
5,'va','ca','otf'
4,'r','h','j'
6,'gf','nkx','si'
1,'ri','zny','db'
10,'uk','gq','tw'
6,'ym','lta','hte'
9,'xkf','cf','hyj'
5,'trp','z','wfb'
6,'k','b','pz'
7,'iwc','u','yl'
8,'h','ynt','uz'
1,'zx','cvb','oy'
11,'uz','f','tb'
2,'ea','jz','e'
9,'qu','qc','zz'
4,'gs','sw','n'
6,'oh','ji','l'
3,'yjg','ak','dvr'
10,'u','ds','rwe'
8,'dw','d','j'
3,'vy','q','wh'
6,'yx','m','wwg'
7,'l','gvd','p'
3,'s','fcy','zk'
10,'edf','wm','yt'
11,'j','uf','zi'
7,'v','wz','bmj'
5,'r','h','rx'
8,'k','f','pz'
10,'ql','fxt','ut'
4,'ab','ghf','z'
4,'h','vbd','u'
9,'q','dse','lhi'
10,'w','h','h'
8,'lph','xf','tr'
7,'mzk','jma','b'
11,'ttb','iyw','ix'
1,'om','j','d'
9,'ock','n','s'
4,'eof','yb','ka'
7,'ngw','sl','e'
9,'pe','ygv','ng'
2,'rml','pj','yjs'
9,'dk','poc','jc'
3,'co','vos','rf'
5,'yd','ytj','mpn'
3,'wrr','fg','bml'
4,'pcs','lw','gwa'
10,'j','dhy','x'
5,'yr','ry','vw'
4,'udt','uj','m'
4,'s','r','zgw'
6,'e','kg','q'
3,'ulp','ff','p'
1,'ex','g','td'
2,'u','ylp','e'
5,'kci','daf','m'
10,'n','buj','v'
10,'dhu','wsx','no'
9,'i','nu','lpt'
10,'rcz','k','v'
10,'dhi','cwj','m'
7,'jn','fb','q'
9,'uq','miw','asb'
6,'iva','r','ezt'
3,'lb','cr','eu'
1,'ss','pg','m'
8,'zn','u','qwj'
2,'fh','d','lqf'
1,'p','k','cll'
11,'vwd','die','v'
10,'v','sb','g'
4,'f','pd','wqy'
8,'c','gj','nel'
2,'z','hu','g'
1,'k','bm','qv'
1,'w','f','xc'
2,'jo','mhx','xp'
8,'dq','af','zsk'
3,'s','g','o'
9,'sid','sf','bq'
11,'wp','skf','igh'
7,'cl','joy','q'
4,'e','foa','he'
9,'lt','ti','mu'
1,'h','iw','w'
1,'di','sg','f'
8,'d','yms','y'
9,'oj','wvl','gg'
9,'gu','auf','p'
10,'b','gu','p'
9,'xu','avb','zat'
4,'f','qd','y'
1,'cx','wee','e'
2,'m','y','co'
7,'no','of','rqj'
7,'hh','v','uh'
3,'gmo','q','tv'
9,'u','nvx','f'
2,'j','lge','wys'
9,'dq','hui','h'
11,'ka','o','f'
6,'ozs','jf','oqd'
2,'a','ow','sq'
11,'s','lsp','i'
7,'jd','qqk','ruv'
6,'xk','cg','d'
6,'bg','g','ut'
7,'tx','o','jlv'
4,'e','zun','mp'
2,'un','xn','gj'
3,'c','j','qcy'
8,'t','a','lj'
7,'exi','k','r'
5,'ni','bk','ptu'
3,'bnj','eoc','f'
4,'z','ol','n'
8,'qot','xd','ov'
6,'j','in','x'
7,'l','kl','wri'
4,'n','ui','aup'
10,'oa','ai','tg'
6,'g','z','z'
5,'ebt','dx','ex'
7,'bjx','kuj','ot'
5,'ybg','np','ukk'
9,'pec','jgs','lzq'
3,'rf','a','g'
9,'phy','ezu','scp'
10,'s','rx','tjb'
4,'b','gro','bf'
5,'rv','qe','t'
6,'p','kw','g'
1,'xnj','zyy','xap'
1,'o','myk','oc'
3,'c','aat','p'
11,'si','xa','q'
9,'ymu','bv','tk'
9,'zth','dv','i'
6,'bl','fq','kph'
9,'l','pfn','gu'
3,'z','b','zx'
3,'i','n','mzj'
4,'kaq','wqo','na'
1,'u','oif','wri'
1,'mf','pfr','v'
1,'yrm','v','q'
3,'e','cj','igr'
8,'hw','bq','kt'
3,'opj','ic','byy'
6,'t','xoz','kv'
11,'xi','b','zz'
7,'eq','ut','ib'
8,'ev','zxl','j'
10,'frp','r','yj'
7,'u','t','o'
3,'t','bgq','tk'
3,'unx','jn','v'
4,'caf','vqu','qb'
4,'no','eus','k'
8,'xk','x','unj'
1,'e','hsa','xwp'
9,'th','n','d'
6,'nih','v','hrg'
5,'tz','yc','ezt'
9,'unk','vm','qsm'
10,'mj','x','ty'
3,'zb','pta','a'
5,'hk','dpp','ued'
6,'v','j','mz'
11,'crh','wa','ft'
7,'yn','jqt','r'
11,'ql','z','h'
8,'s','gek','six'
2,'w','oo','d'
11,'ohe','bsz','pma'
10,'tsv','xa','ix'
10,'pph','smw','p'
11,'xy','kbt','kn'
6,'foz','v','vkz'
10,'r','bp','sqh'
5,'w','aof','uj'
10,'rsd','fwb','sze'
1,'xbt','ilu','la'
3,'tzf','rp','vk'
5,'kvu','il','x'
5,'sii','g','d'
11,'tlo','dou','wt'
9,'y','evs','u'
8,'omm','zg','n'
7,'oa','rhj','q'
3,'voa','f','zm'
4,'si','ag','io'
5,'vk','ubb','pua'
11,'uil','cqj','ti'
4,'rj','pk','pis'
11,'zci','qim','hzy'
1,'h','nnp','rpf'
10,'y','i','y'
11,'lw','y','t'
5,'hj','ut','nhn'
7,'zsx','pkn','p'
1,'tbd','ap','pzr'
1,'d','bzx','i'
2,'u','zes','klj'
3,'j','ozv','dmr'
5,'ief','ken','gt'
9,'ruu','s','mi'
4,'t','vc','m'
4,'lez','am','ovt'
5,'xz','vn','q'
10,'y','k','c'
10,'l','olb','g'
11,'yki','qr','l'
3,'d','e','ykg'
10,'jq','h','eac'
7,'yd','oh','q'
10,'k','tr','hby'
4,'m','a','o'
6,'dv','nx','jrw'
4,'oyv','e','l'
1,'lw','kkg','yw'
1,'jp','d','p'
6,'tgy','p','fvi'
4,'gk','lp','taq'
10,'w','e','frr'
10,'lg','zdd','cpo'
1,'cq','oyx','p'
10,'ziz','akl','z'
3,'z','mmi','dke'
6,'ja','a','c'
5,'l','btv','rq'
9,'opq','iwd','h'
1,'mgy','l','bz'
11,'hq','c','sqw'
10,'ew','ap','li'
9,'pfp','bqr','njj'
1,'m','ucl','kl'
5,'caf','ib','r'
10,'t','v','p'
8,'nlv','kot','gk'
9,'x','u','k'
3,'d','x','roo'
11,'k','og','jpn'
5,'wn','aml','h'
9,'gm','dih','ei'
5,'ftf','jb','gf'
10,'uky','qh','vuw'
8,'p','gmp','m'
3,'s','wp','eu'
11,'u','o','ebf'
5,'du','d','bq'
1,'ddw','o','y'
4,'oud','i','jqx'
7,'tao','x','flc'
9,'ggv','e','gd'
2,'ath','u','gy'
3,'scs','kj','uwr'
10,'d','ygu','m'
3,'vbo','hor','gw'
11,'zbu','u','l'
10,'rzy','q','hv'
4,'ite','x','ey'
3,'jth','y','wlf'
4,'icj','pq','gb'
7,'ozl','wm','jpk'
2,'cx','kj','d'
8,'l','vw','ql'
8,'nf','jwk','i'
2,'u','q','e'
1,'cmq','wz','kyi'
11,'hsd','ki','g'
8,'lsp','b','cy'
1,'z','ctu','uip'
1,'tm','vn','ktc'
8,'ii','k','g'
3,'y','n','soh'
5,'rjj','tg','pqm'
5,'x','jh','flc'
10,'l','sj','jm'
2,'x','iqj','x'
8,'bvp','l','cxd'
6,'hac','k','dgf'
9,'j','mxk','sbp'
10,'jp','f','gi'
6,'d','u','v'
5,'q','mas','io'
10,'fgv','eny','ze'
2,'a','hd','qf'
2,'s','fg','noa'
1,'w','ylu','nvf'
4,'wgi','e','g'
10,'vk','v','vf'
4,'x','f','v'
10,'c','uj','g'
11,'h','h','mib'
4,'z','dht','y'
8,'xj','k','nxr'
8,'lbg','dhq','gym'
10,'iml','nm','kxh'
9,'ku','igu','k'
4,'y','pzr','xd'
11,'pp','pem','n'
4,'ac','mog','k'
6,'ub','knq','uq'
3,'o','i','gjh'
6,'ud','twr','n'
8,'k','p','c'
3,'zph','hne','p'
3,'t','ire','r'
5,'ule','r','ixw'
5,'z','z','ew'
1,'xbm','n','u'
8,'q','xs','dhg'
11,'sh','spu','mv'
1,'gi','dzg','gh'
1,'yo','se','d'
10,'gcm','hqb','b'
1,'tu','xn','eun'
8,'wm','s','hc'
4,'k','uiw','p'
8,'m','e','hq'
7,'u','k','i'
5,'fnz','j','h'
9,'tqv','twj','j'
6,'ukh','w','np'
11,'bid','cy','p'
1,'idf','b','ce'
3,'m','xs','v'
6,'yf','pn','rie'
11,'lzx','ggt','cdb'
7,'kwx','n','tge'
6,'ky','tsg','fy'
8,'c','rqy','f'
6,'ae','ez','d'
10,'i','byw','x'
9,'yv','kr','an'
3,'np','t','vyc'
3,'ww','bxp','hg'
10,'gy','t','cz'
9,'iin','bag','xk'
11,'n','t','f'
5,'wo','gbo','jp'
7,'im','uec','w'
5,'xn','oby','ta'
5,'cgq','vik','lw'
10,'jgg','qs','k'
10,'qcj','d','buy'
8,'sy','sr','y'
7,'gnu','xh','tp'
6,'k','pa','ssi'
9,'yw','zq','t'
4,'ee','e','jpc'
4,'i','o','r'
7,'khq','z','ty'
4,'and','zg','mq'
2,'hkx','yvh','qs'
7,'dtr','x','xto'
2,'key','w','r'
7,'tfv','fur','ek'
11,'w','iw','r'
9,'db','csy','pj'
3,'o','z','rnn'
5,'i','xvj','khg'
9,'w','mer','gv'
5,'ib','rz','hlc'
11,'r','yzi','md'
7,'yk','k','tof'
11,'osz','lqv','hlt'
9,'b','h','g'
3,'u','pp','e'
11,'tx','agj','to'
1,'w','foe','vw'
11,'cbr','hq','l'
2,'o','aiq','fjq'
10,'flq','qj','geh'
10,'glp','cf','tut'
1,'pw','ri','ii'
7,'yw','huc','up'
4,'n','otu','s'
2,'haf','p','ehc'
11,'kc','xm','ro'
5,'fa','ff','mdy'
5,'d','tkk','ks'
5,'k','z','ewc'
3,'s','emd','ml'
8,'v','u','xd'
6,'oh','bw','t'
2,'uoq','d','qzf'
9,'i','mx','f'
9,'n','sa','tv'
9,'e','ls','dr'
8,'p','mii','le'
10,'nqe','dp','jk'
6,'kke','aa','swf'
4,'tz','e','rmb'
6,'emw','dm','q'
11,'cz','ev','sgl'
4,'v','zse','l'
11,'kt','vv','iws'
3,'js','b','gp'
3,'aha','r','emx'
8,'ly','ca','u'
6,'kw','lzl','klr'
11,'c','eun','cu'
11,'a','af','un'
9,'vwm','fn','nld'
7,'kms','bw','p'
11,'awd','u','x'
9,'y','h','z'
5,'cbu','tdc','fcg'
3,'rug','no','j'
7,'zpo','ypb','z'
7,'p','hr','xa'
10,'ppp','ov','yej'
5,'xi','zs','m'
3,'mje','yjt','jt'
7,'m','zmp','wmt'
10,'j','ez','lbj'
8,'l','mgj','c'
5,'zqz','yu','iul'
10,'bsg','mj','zco'
10,'yf','n','v'
10,'mt','khu','ie'
9,'xpv','pb','eb'
10,'ujh','zl','jym'
7,'ae','jhn','a'
7,'sg','bj','p'
10,'xx','v','j'
6,'dz','tar','fx'
2,'sh','je','sz'
10,'wp','p','b'
6,'i','qrd','seu'
11,'hha','ytk','bwv'
2,'ml','jt','wrw'
1,'hn','yjz','kdi'
6,'llx','r','nt'
9,'ckg','ibg','pm'
6,'t','vxi','zo'
10,'p','xg','fkf'
6,'nj','x','nsu'
6,'r','kz','mto'
11,'r','lq','ke'
3,'ejx','l','ykq'
1,'ovz','ia','dzm'
6,'gla','dbc','v'
9,'bbf','z','sci'
8,'fxe','gmp','egd'
2,'guv','ccf','d'
3,'pi','u','u'
8,'pp','fxq','kn'
9,'gm','yi','wch'
9,'zb','s','oa'
9,'os','u','m'
6,'e','u','fg'
8,'ue','ibr','io'
2,'s','ge','kw'
9,'f','h','gsv'
3,'uq','r','nw'
4,'pan','hj','tos'
8,'rko','iir','eg'
9,'m','r','t'
5,'nvz','hk','sdl'
3,'gch','ks','a'
5,'nxj','j','pwb'
1,'wck','dlu','t'
11,'p','m','r'
7,'auo','dvu','gu'
1,'gb','id','dhd'
5,'gh','ms','cc'
9,'h','us','ob'
7,'x','lz','dy'
4,'shi','zg','kuz'
4,'zhr','ke','ahs'
2,'l','l','r'
2,'njf','zp','pfq'
1,'xtt','n','fs'
4,'fk','is','mv'
4,'li','a','opm'
11,'bac','k','j'
1,'d','gae','sa'
9,'wsg','wds','sb'
8,'i','ljt','mmb'
11,'i','nb','sl'
9,'ds','w','v'
10,'xm','qvg','rxk'
2,'nuj','bor','s'
4,'owl','bju','p'
11,'hvu','xi','rh'
5,'vb','sc','gj'
5,'ivn','lgw','tjx'
11,'zf','pog','tw'
3,'ulu','afc','jd'
1,'lzp','f','j'
3,'cr','ta','bx'
8,'vm','m','sue'
11,'iw','ezi','nuf'
6,'m','oie','ds'
11,'rw','cc','xn'
9,'hfd','h','er'
7,'ifc','o','llg'
4,'acc','ncg','m'
4,'r','zia','k'
8,'oc','pu','wci'
3,'xid','d','irt'
2,'o','fq','jwr'
4,'mo','tc','ya'
9,'xkn','f','t'
7,'kjk','kwp','sd'
11,'r','do','yf'
9,'k','hxd','bii'
6,'pet','sq','h'
11,'go','o','s'
8,'cf','kro','be'
2,'kq','gr','ha'
9,'rju','i','gts'
5,'x','m','fmm'
1,'cl','d','w'
1,'j','xwt','bn'
11,'rl','oum','s'
11,'lyi','qn','tqp'
4,'jw','va','xk'
3,'hfj','e','hzu'
5,'d','fho','pac'
10,'adb','rls','xh'
3,'gq','c','cw'
8,'c','xmu','ni'
5,'g','n','lzk'
8,'xj','wyj','fke'
3,'t','c','z'
4,'qy','qa','a'
2,'kiz','czn','fuw'
5,'e','mep','kk'
3,'hpm','u','pr'
10,'vjl','gd','g'
7,'fbo','tl','rw'
1,'sd','ci','yv'
1,'m','rs','wqn'
8,'z','uka','n'
9,'vx','o','r'
1,'l','ev','l'
7,'zho','y','ml'
6,'vc','k','hrm'
1,'vb','bou','dkv'
6,'gzy','hj','d'
2,'ec','pb','dcg'
11,'wx','gq','qkd'
9,'hlr','od','hqw'
4,'t','qc','mf'
8,'ym','kl','s'
1,'zkk','igb','qeq'
5,'q','fg','nl'
4,'rpa','twg','z'
7,'xst','hty','a'
9,'pm','b','nc'
1,'q','s','p'
2,'x','ap','fk'
7,'y','z','r'
3,'yzl','sze','ph'
6,'b','f','kpo'
6,'g','vn','zyp'
9,'aoi','ui','pnm'
11,'og','g','qpw'
10,'reo','bmd','ew'
10,'swz','px','hf'
10,'na','npp','i'
8,'v','ifx','hgg'
5,'ohj','c','z'
3,'u','njg','u'
8,'pwj','lrw','dq'
10,'daf','zq','lw'
2,'c','py','xw'
5,'u','w','et'
4,'nd','nz','xad'
1,'rvo','knr','pp'
4,'ink','zh','x'
10,'kr','tb','qvp'
7,'l','vjy','xfi'
7,'kb','i','m'
9,'bz','u','fw'
1,'yjz','fd','v'
3,'lk','e','wwc'
4,'bml','vyd','s'
6,'tws','jlm','ok'
5,'ke','bj','p'
9,'wxq','dzx','g'
8,'kze','gc','ic'
5,'u','uwi','zg'
3,'yzf','yb','fz'
9,'piq','v','z'
10,'ov','gd','p'
1,'rf','h','jze'
7,'dj','q','rs'
3,'vo','hs','dvp'
11,'zdw','pf','zl'
9,'biq','cvj','lhi'
4,'hqw','nn','bl'
2,'e','p','bv'
1,'js','wov','sm'
7,'k','sau','hyq'
11,'w','hss','mgm'
10,'c','acr','cnf'
5,'nnz','x','zs'
8,'dc','g','th'
7,'zwa','lqw','hug'
6,'n','fw','bj'
11,'qrn','mc','p'
2,'xb','a','cjq'
5,'id','b','eg'
11,'c','pqq','ard'
10,'mau','tc','pog'
2,'u','q','e'
9,'sw','h','p'
2,'em','yw','xv'
7,'mad','bnr','y'
7,'dbo','ri','qjk'
3,'wyy','p','kr'
9,'dvn','bdd','c'
2,'m','n','y'
4,'e','l','vrv'
7,'x','g','sdp'
1,'wj','uq','gw'
5,'eox','tc','s'
5,'pse','xh','xf'
3,'qf','m','h'
4,'knz','i','d'
8,'prg','tn','hf'
1,'im','edh','y'
1,'t','m','lt'
7,'fai','m','d'
4,'qha','ir','ay'
6,'p','nv','m'
11,'ut','hrv','b'
1,'ly','sbj','lcz'
1,'uyo','qr','dfh'
5,'u','zwm','gfm'
2,'tk','srw','bd'
5,'jko','ofh','sbb'
5,'fe','p','jv'
11,'hkp','ram','k'
7,'u','ya','ik'
1,'w','oxt','s'
6,'n','deu','y'
8,'x','o','lb'
3,'ku','z','f'
9,'f','d','os'
1,'j','u','y'
10,'c','c','lsh'
3,'tm','rmg','j'
4,'jfw','w','xll'
10,'tp','f','siz'
8,'fw','z','g'
10,'gf','i','ic'
3,'pb','s','f'
7,'h','f','rga'
2,'t','teu','kd'
6,'i','adf','mmi'
11,'xt','r','n'
3,'b','yk','ip'
9,'qo','x','d'
1,'pbf','wg','z'
4,'o','bxk','o'
11,'muu','zb','dhr'
1,'d','u','t'
11,'b','qae','v'
1,'dl','yl','e'
6,'dh','v','lr'
2,'z','w','cp'
11,'z','vj','n'
5,'z','vq','ubh'
6,'c','v','pcf'
7,'euy','xf','ygl'
2,'df','yz','a'
9,'wx','u','sv'
10,'x','ky','uqh'
10,'gq','j','vy'
1,'r','gj','rdz'
11,'c','kz','xe'
6,'z','hjt','ah'
6,'k','biw','h'
4,'oy','ck','p'
4,'ew','q','l'
4,'f','ck','ea'
7,'li','s','z'
8,'fi','eqo','d'
10,'rx','bmu','hs'
9,'avx','yt','wd'
3,'gy','tiw','kw'
7,'ntc','o','mri'
11,'k','chu','yxx'
5,'ca','afi','jf'
3,'g','gwz','i'
10,'i','utm','zt'
7,'evp','lqs','wp'
6,'f','hu','lo'
8,'g','q','u'
3,'f','o','ag'
10,'o','ckp','h'
11,'k','zq','v'
1,'xmb','ne','n'
3,'vq','c','n'
5,'uj','y','bw'
8,'id','xf','thg'
7,'kv','pom','c'
1,'hlh','mcf','s'
8,'w','irj','r'
8,'lc','fhu','ppw'
11,'ydy','e','soz'
1,'h','ar','sd'
11,'bem','az','cks'
10,'j','h','pbw'
9,'c','hz','h'
8,'mq','bf','ity'
7,'be','or','ye'
1,'is','zs','nyd'
2,'krz','jl','igy'
4,'pe','vs','kzc'
3,'z','gpi','xo'
11,'y','e','vzo'
3,'y','frs','a'
2,'mvc','hv','z'
5,'of','ur','wc'
11,'zm','ccs','luc'
6,'su','jwz','w'
10,'o','yjk','fdk'
8,'b','ii','sp'
1,'t','hux','n'
4,'et','jxj','vxn'
5,'sm','tp','i'
6,'pt','c','zcm'
2,'dwk','r','u'
4,'hr','sxc','gxz'
2,'n','v','qhr'
1,'zle','v','x'
11,'ud','cch','w'
5,'b','zoo','ju'
10,'eg','jao','hh'
4,'uz','wqi','cmi'
6,'k','xw','wl'
4,'qwa','bv','upt'
5,'yw','lt','ses'
7,'hdm','wl','a'
7,'ic','m','hxv'
2,'pg','vw','dh'
11,'jkc','fw','mth'
6,'l','ej','wsg'
8,'jmh','rcg','dl'
11,'d','dbs','txa'
11,'wlh','gv','nz'
11,'smx','gp','cr'
10,'te','fl','goq'
3,'x','m','a'
8,'dtn','tm','hxh'
8,'woh','nts','s'
9,'nrw','a','c'
5,'gi','g','nsh'
8,'jwn','is','x'
1,'wzo','zi','hj'
8,'wjm','q','e'
10,'gdm','ice','x'
2,'na','vs','syl'
5,'v','iv','ggf'
5,'xt','u','ku'
10,'f','xd','zq'
6,'f','qab','xh'
10,'ex','go','l'
11,'f','iw','d'
5,'g','z','l'
5,'b','a','v'
2,'ia','xc','y'
1,'a','hq','wx'
5,'ie','bmn','l'
5,'gai','j','mev'
11,'i','y','re'
11,'ij','zv','rt'
10,'wqy','y','si'
5,'dhi','w','p'
8,'soq','upu','rtm'
11,'vzp','riv','gjz'
10,'t','gld','kjm'
7,'yy','yh','yjt'
7,'mm','mo','us'
5,'cvk','xm','av'
1,'mv','a','pkb'
1,'hx','z','d'
10,'e','kx','hx'
9,'yj','g','a'
7,'t','o','w'
5,'szu','mn','ofk'
4,'elo','wi','eiy'
11,'e','mtn','npt'
10,'e','ndt','bcp'
4,'o','yhx','ct'
9,'w','kz','x'
4,'qnj','jjx','s'
11,'it','rw','pl'
4,'yvu','b','ud'
7,'l','n','toq'
4,'qu','r','koj'
10,'kvw','iey','he'
2,'q','npw','sn'
1,'fxg','s','ft'
6,'zu','r','xq'
6,'xcp','xbd','weu'
4,'l','luu','mdn'
2,'lib','v','i'
2,'i','dz','pbv'
10,'uxl','ghr','yn'
3,'mmj','b','v'
8,'j','g','bfj'
11,'rvr','ah','l'
5,'ezf','a','kda'
1,'uf','a','ly'
7,'vj','x','cxo'
5,'akz','i','lz'
2,'ibd','elr','bnh'
10,'w','ocb','cwf'
7,'pb','w','y'
9,'np','cww','n'
8,'y','l','vo'
4,'y','sc','los'
1,'x','qm','jpm'
5,'d','pfr','ehl'
8,'on','g','tp'
6,'vh','nbw','nh'
10,'fev','uk','s'
7,'pju','dum','b'
1,'fh','e','xrp'
8,'flu','ai','juc'
5,'amw','x','mam'
2,'cva','e','pc'
1,'w','hw','li'
4,'n','db','zt'
10,'s','l','si'
7,'s','buy','v'
2,'z','lr','fw'
5,'jnl','mnw','k'
2,'veg','oxx','z'
3,'to','qg','wcq'
5,'pd','ph','ud'
7,'wfl','qk','ah'
2,'yrv','q','w'
6,'dkh','r','pl'
7,'n','oo','l'
4,'mq','h','xe'
11,'itw','y','efx'
2,'gi','m','d'
6,'lg','ao','pbj'
9,'yf','p','z'
5,'ubu','gx','ec'
8,'zd','pzk','va'
11,'hn','y','xvu'
3,'pc','jd','tm'
4,'xsh','y','xvq'
11,'en','a','rr'
3,'pde','y','kmu'
11,'ltu','t','bb'
3,'gka','d','ce'
9,'d','udn','oi'
10,'y','jgc','yny'
6,'fpg','vvp','e'
10,'so','y','ex'
9,'lxt','jbi','igh'
2,'ask','klg','nkn'
11,'st','vb','sug'
4,'e','gq','x'
3,'g','oiq','d'
10,'e','it','ear'
7,'zk','sp','hfc'
9,'o','kxz','dzg'
9,'vr','iq','iel'
8,'ekb','w','a'
7,'nt','glc','er'
6,'idq','qt','rl'
4,'d','jj','uwz'
6,'b','j','lyb'
4,'rkx','njq','oy'
5,'dl','sus','et'
11,'ddq','ucw','z'
6,'qz','rh','bst'
3,'qf','kds','dut'
10,'d','rh','wl'
2,'a','o','a'
9,'eb','qx','lw'
4,'zgr','wkm','zr'
4,'e','hu','hsg'
9,'wzx','j','ml'
9,'m','ju','sw'
1,'t','ljy','g'
3,'lfg','y','sqh'
11,'mwe','apg','kh'
11,'xvy','ci','opx'
10,'rno','qka','ekg'
11,'vb','ai','w'
6,'z','s','s'
2,'h','ouc','y'
8,'z','fl','e'
11,'zo','iuo','w'
8,'uom','v','rb'
11,'tb','gva','d'
1,'za','m','x'
11,'y','fzn','np'
9,'j','sp','i'
1,'wli','nv','hfu'
1,'s','k','oab'
5,'o','b','tmw'
11,'eja','ehu','gzj'
4,'usd','fp','p'
9,'o','ae','gq'
4,'a','k','rm'
5,'l','de','ec'
2,'dhn','hd','qcd'
3,'ha','iis','xm'
4,'qz','vcg','uzo'
5,'kj','hzq','nd'
